,Date,User,Tweet,Likes,Hashtags,Language
153,2021-10-28 02:32:24+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
60",0,['ShopeePH1111BigChristmasSale'],tl
154,2021-10-28 02:32:09+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
59",0,['ShopeePH1111BigChristmasSale'],tl
155,2021-10-28 02:31:54+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
56",0,['ShopeePH1111BigChristmasSale'],tl
156,2021-10-28 02:31:49+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
55",0,['ShopeePH1111BigChristmasSale'],tl
157,2021-10-28 02:31:44+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
54",0,['ShopeePH1111BigChristmasSale'],tl
158,2021-10-28 02:31:40+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
53",0,['ShopeePH1111BigChristmasSale'],tl
159,2021-10-28 02:31:34+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
52",0,['ShopeePH1111BigChristmasSale'],tl
160,2021-10-28 02:31:28+00:00,gtgmyownway,"@ShopeePH Letter E

Para sa online class namin ng kapatid ko besty shopeepee. ☺️

#ShopeePH1111BigChristmasSale 
51",0,['ShopeePH1111BigChristmasSale'],tl
161,2021-10-28 00:03:02+00:00,chlsmbln,ALA KAYUNG PANINTINDI BALU YUNANG MAG ONLINE CLASS KAMI PAKA SIKAN SIKAN YU TACCAYO,0,,tl
162,2021-10-27 16:40:53+00:00,kshjn_,"Excited na 'ko maendo, pero yung plano koong makabili ng laptop for zaine's online class mukhang drawing na naman, haha module module na lang muna. 🥴",1,,tl
163,2021-10-27 16:35:39+00:00,EllagaJohnrie,Yawa ni nga online class tapos calculus nga subject nya Wala Gina klasihan? YouTube YouTube? Nya mga basig lng makita didto😭,0,,tl
164,2021-10-27 05:01:00+00:00,Jeromiegomba1,kaurat online class kinuha ko pero may module pa rin na sinasagutan,1,,tl
165,2021-10-27 00:58:25+00:00,jomss19,@SKYserves i cant regster online thru urfreakin app.. Plus wla kmeng internet connctn i have a grade 6 student n mag oonline class.. 🤦‍♀️,0,,en
166,2021-10-26 22:59:18+00:00,RamelynCalda,Tangenang trust issue yan pati ba naman sa Uniform na susuotin sa Online Class meron pa rin😩,0,,tl
167,2021-10-26 13:53:00+00:00,raymundyadao,"Sa sobrang bait ko sa mga online class ko, instead na within the day lang yung requirements, ginagawa kong until Sunday. Minsan two weeks pa. Ewan ko, pero ramdam ko yung dami ng ginagawa ng online and modular classes. Salute y’all mga b3h, kaya niyo yan. Emz",2,,tl
168,2021-10-26 05:04:35+00:00,raymundyadao,"giving 10-minute grace period while waiting for my students to join the online class or kahit kalagitnaan na ng discussion, papasok pa din, no choice dzai",0,,tl
169,2021-10-26 04:43:33+00:00,waskinyyy,online class kapooooooy,0,,tl
170,2021-10-26 03:55:46+00:00,Robaangggg,Online class tapos may ssg pa din?,0,,tl
171,2021-10-26 02:16:51+00:00,_itsmeluvs,"Sabi nung kapit bahay ko, bat diko pa daw pag aralin si andrei sa school sayang daw at napaka talino, sabi ko nmn nextyear nalang pag 4 na sya kasi online class lang din naman at mga basic lang din ituturo, sa ngayon ako nlng muna, baby pa naman sya, mag enjoy muna sya. ☺️",1,,tl
172,2021-10-26 00:43:48+00:00,Alpedro0204,Masaya nmn kahit papano ang ONLINE CLASS! 😅 https://t.co/We37BgAfHs,7,,tl
173,2021-10-25 23:51:36+00:00,MissElaPo,@talk2GLOBE Please fix it asap.. online class is being affected. Ongoing Midterm exams already 😢 https://t.co/85y3OfHYiS,0,,en
174,2021-10-25 23:15:19+00:00,NiloobanRon,Mukang makakatulog ako sa online class mamaya 😴,0,,tl
175,2021-10-25 22:16:27+00:00,arneltiama_,"Mahirap palang karibal ang online class, assignment saka mga gc ng klase. Magchachat ka maghapon, umaga at gabi lang rereply. . By chance pa",0,,tl
176,2021-10-25 10:16:14+00:00,eakuoynot,"Just got home and ate dinner, Imma rest for a while and finish my workload for tomorrow...later. Para mag conduct nlng ako ng online class tomorrow.",0,,en
177,2021-10-25 10:00:40+00:00,ramdeelan,"Thank you po Lord , DL po ako ulit kahit tumulog lang po ako sa online class.",3,,tl
178,2021-10-25 08:45:31+00:00,MichaelGedy,"Online Class/Gaming Setup💯
#panthergaminggears #onikumaph #redragonph #acernitro5 https://t.co/KypCvLChJM",4,"['panthergaminggears', 'onikumaph', 'redragonph', 'acernitro5']",en
179,2021-10-25 06:16:39+00:00,salengggay,Kaninang umaga sa Online Class ni David ang topic is Family. Biglang nawala sa wisyo si David nung pinag uusapan is about sa Tatay. Pati si Teacher Fritzie nag chat na ayaw daw talaga makinig ni David sakanya. Ayaw sumagot. Walang focus. Hay anak. Madami pa ding andto para sayo.,1,,tl
180,2021-10-25 04:44:49+00:00,raymundyadao,"@Eymsssh Kahit kulang tulog and masyadong di prepared sa slides minsan, naipu-push pa rin ang online class. HAHAHAHAHA Tiis tiis lang talaga",0,,tl
181,2021-10-25 02:48:18+00:00,balerii20,"yung nanay ko best in utos talaga, tapos sasabihin pa ""panay kayo selpon"" haysss sa pinaka kalmadong boses ko ""sige ma  ikaw mag online class"" HUHUHUHU",3,,tl
182,2021-10-24 14:20:10+00:00,cthrngsco,ang akong nakat-unan sa online class is kuan aysa ha mangutana sakos akong classmate.,0,,tl
183,2021-10-24 12:46:03+00:00,Emmanregondola,May balak na sana akong edi activate kaso naalala ko may online class pala,1,,tl
184,2021-10-24 10:21:15+00:00,tadsyyyy,swimming + online class for masters + PM duty = sana buhay kapa tads 😜,6,,tl
185,2021-10-23 03:40:25+00:00,mike4ever19,Struggle tlga online class 😪,0,,en
186,2021-10-23 02:14:22+00:00,zychrsrljhn,Coldplay &gt; Online Class charoooot https://t.co/fJv9GoGtlD,1,,en
187,2021-10-22 10:19:58+00:00,rec_rojielo,"Akala ko happy weekend na, may online class pa pala 😩😩 hahaha",0,,tl
188,2021-10-22 08:29:11+00:00,tampsnourvien,Tapos na sa online class tapod din sa online meeting sa work huhuhuh,0,,tl
189,2021-10-22 05:26:51+00:00,froilan57752150,Ang hirap 😓 hind ko kaya mag online class ng 3am to 5:30am huhu,1,,tl
190,2021-10-21 22:04:48+00:00,HERAaaawr16,Mamaya online class naman ni jiro 😭 sana di magloko,0,,tl
191,2021-10-21 19:34:56+00:00,wandermarya,istg!!! face to face classes is way better than online class shit.,2,,en
192,2021-10-21 03:30:29+00:00,AaronFavila,Online class 😂#Onlineclasses #DogsofTwittter #americanbully #dogs https://t.co/auFSLDdJg9,5,"['Onlineclasses', 'DogsofTwittter', 'americanbully', 'dogs']",en
193,2021-10-21 02:45:33+00:00,Clariety3,"Akala niyo siguro ang dali lang pag sabayin lahat ng mga activities, gawaing bahay habang may online class sessions potangina wala kayong consideration.",0,,tl
194,2021-10-21 01:23:13+00:00,iam_jovan,"Dexter’s online class. 😅
#puglove #pugsofinstagram #puglife @ Iligan City https://t.co/ndENgLgE9s",0,"['puglove', 'pugsofinstagram', 'puglife']",en
195,2021-10-21 00:55:08+00:00,TianoRamos11,Putangina normal bang umiyak habang nasa online class,1,,tl
196,2021-10-21 00:47:02+00:00,eakuoynot,Online class with the 5 sections,0,,en
197,2021-10-21 00:21:52+00:00,armeezzhang,Ang aga ko natulog pero ito bubungad sakin. Wait ka lang teh. Tapusin ko agad online class. https://t.co/mYXScl39C7,1,,tl
198,2021-10-20 09:00:47+00:00,alyanasantos14,"Nag multi task na kami matapos lang activities 🙂
Online class + activities 🙃",0,,tl
199,2021-10-20 08:40:16+00:00,erckngflmno,Tungod aning online class maapil tas DL hahaha,0,,tl
200,2021-10-20 04:55:41+00:00,RodalynAldama,"@gmawowowin #tutokparamanalo
rodalyn aldama
09557725381
nueva ecija

sana po palarin ako para sa pang online class ng aking 3anak. solo parent po ako...sana po isa ako sa matulungan nyo.. maraming salamat po.. godbles",1,['tutokparamanalo'],tl
201,2021-10-19 13:43:26+00:00,itsmevlntlea,ug dili palang jud online class ron wa jud unta kos plano mag shift ug course,0,,tl
202,2021-10-19 11:52:20+00:00,markquins,"Paano na lang kaming Batch K12?
1. Inabutan ng online class.
2. Iba ang Accountancy Curriculum

CPALE is not a joke.",116,,tl
203,2021-10-19 10:59:31+00:00,jejii0807,katulog man kaha kos Online class ganina nmal..🤦🤣,0,,tl
204,2021-10-19 10:15:08+00:00,tampsnourvien,Best in weak jud sa signaaal ang city of Brunao oyyyy. Wala ako na stress sa online class sa signaaal juddd!!!! Im heading to gensan na naman for a stable internet. Sayang lang ginabayad sa waypay,0,,tl
205,2021-10-19 09:21:53+00:00,RodalynAldama,"@gmawowowin #tutokparamanalo
#wowowin
rodalyn aldama
09557725381
nueva ecija

sana po palarin ako para sa pang online class ng aking 3anak. solo parent po ako...sana po isa ako sa matulungan nyo.. maraming salamat po.. godbless🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",0,"['tutokparamanalo', 'wowowin']",tl
206,2021-10-19 03:20:08+00:00,Geovaak,Late ako sa Online Class 😅,0,,tl
207,2021-10-19 02:56:16+00:00,arainbella,"tanga wala nang pasok sa online class ambobobo ng mga parent na to kanina pa nga sinabi ..... kahapon pa nga eh , walang tigil kasi kakatunog messenger ko kapag ako nainis uninstall ko ulit to",0,,tl
208,2021-10-18 18:58:02+00:00,fabyaa_fabiaa,Lutang sa online class mamaya huhu,0,,tl
209,2021-10-18 17:40:17+00:00,jnsnbdjcdrn,"I have come to realization na i've never been so busy this entire ""online class"". Siguro may mga times na marami lng akong ginagawa dahil mas pinipili kong magprocastinate kaysa gawin ang dapat gawin. Pero unlike nung high school days or even my first year sa pmms...wala yun lng",3,,tl
210,2021-10-18 17:10:05+00:00,danedaneyy,I will not be able to hear you sing your favorite songs next door and repeatedly call me to take care of you while you attend your online class as I do my work.,0,,en
211,2021-10-18 09:53:21+00:00,ThencellStone,Online class habang nakain sa @MarugameUdon hahahahhaa,0,,tl
212,2021-10-18 08:53:43+00:00,kjgaleon14,Masking sige pamo ingon maot mag modular or online class kay way matun an tapos boring daw haha. naa rajud na studyante guys.,0,,tl
213,2021-10-18 06:18:06+00:00,gelvlsqz,"online class ft. food serye, chsr. https://t.co/ZQV0vn9F9S",0,,en
214,2021-10-18 06:02:58+00:00,Nahleialvarez,"Then after I asked if pwede pa mag report, i-end yung call? I think its kinda rude. With all due respect ma'am pero i think you're so inconsiderate considering na online class to. :) Nakaka frustate lang na yung goal nalang this s.y. ay makagraduate instead matuto. :) https://t.co/CJEIxNNK8f",1,,en
215,2021-10-18 05:48:52+00:00,LibriasPerlyn,"@MarcRyu do yoi have a online class or modular class? it seems like u online in twitter and do youtube record so u dont have a online? 
#youarelucky",0,['youarelucky'],en
216,2021-10-18 04:23:51+00:00,Jnnasvdra,Next week man online class si ya tamen si kaito 😆,0,,tl
217,2021-10-17 16:04:42+00:00,cancerangelo25,"Saving some pic nga poydi i-background sa Online class hahaha bahala mo class haha
#HometownChaChaChaEp16",0,['HometownChaChaChaEp16'],tl
218,2021-10-17 11:53:08+00:00,itshanzgo,"Online class is really draining. Neverending activities, overloaded schoolworks, short deadlines, unstable network, lack of materials, can't cope up with piles of works, axiety, anxiousness and loss of interest. Can I survive these? It's all from 1st quarter. What abt 3 more?",1,,en
219,2021-10-17 06:29:46+00:00,RizElizalde,"Online class in a nutshell:
Complying reqs &gt; Quality learning
🙂",4,,en
220,2021-10-16 16:25:19+00:00,2preshashfoya,@saimonkaizer @Majj_manuel Online class could never,1,,en
221,2021-10-16 15:01:46+00:00,_yeeniie,Na realize man diay nako nga di man diay kay mama gikan laptop HAHAHAHAHAH so pwede nako siya ipahiram kay asherah pang online class HAHAHHAHAA,0,,tl
222,2021-10-16 10:52:26+00:00,BeaCeninaa,Stressful pala talaga tong online class hays buti na lang ganda ng pc set up ko HUEHUE,0,,tl
223,2021-10-16 10:22:55+00:00,jeziaviles,I told my prof that I logged in late sa online class namin because I overslept. 45 mins akong late. I think that was the most honest thing Ive said in life. Haha,2,,en
224,2021-10-16 05:24:43+00:00,Jnnasvdra,Doing activities while tan online class na und. to self 🙃,0,,en
225,2021-10-16 03:12:35+00:00,mike4ever19,Nakaka antok pala tlga ang online class,0,,tl
226,2021-10-16 03:11:33+00:00,bryan_manicani,"Perks of an Online Class 🤣 @ Catbalogan, Samar https://t.co/fcEP10qcBX",0,,en
227,2021-10-16 01:39:25+00:00,drzmllr,ang saya walang online class today ❤️,0,,en
228,2021-10-15 09:12:24+00:00,syzy6y,So I just purchased the annual plan of Zoom. Sayang yung 30% discount. Sana masulit… Not that I don’t want this pandemic (and the online class that comes with it) to end.,0,,en
229,2021-10-15 05:17:00+00:00,Emmanregondola,Online class pa nga kahit kulang sa tulog,0,,tl
230,2021-10-15 01:58:32+00:00,flashsha,I love seeing Ameer in his lecturer mode. Too bad it’s online class now if not I can see him in formal wear 😍,0,,en
231,2021-10-15 01:05:14+00:00,kitsepi,pinipilit ko naman maging kalmado pag nagtuturo ng online class eh 🤣 kaso di mo talaga maiwasan ang sumigaw 🤣 para mafocus 🤣,1,,tl
232,2021-10-14 14:37:21+00:00,raymundyadao,"Thinking of starting my own space para magrant pero hwag na kasi mukhang wala namang makikinig. Sa online class nga, ilang beses ko nang tinanong if may question ba sila sa slides, or pls read the slide, wala pa ding response. UWU",0,,tl
233,2021-10-14 13:29:17+00:00,MariaLoviBurgos,"Grabe yung nilalagnat nako pero need pa din mag work at syempre need din ang online class. hehe laban lang always , buti nalang galing nako 💪🏻",0,,tl
234,2021-10-14 10:30:37+00:00,marickk_,"ingon sa technician ipapahuway sa daw ako laptop maong ga biro. Yawa, pati laptop ge kapoy nas online class HAHAHAHAHA",0,,tl
235,2021-10-14 09:41:21+00:00,katealyssachan,nakakapagod ka online class,1,,tl
236,2021-10-14 04:09:02+00:00,netteortiz_,"tungod sa sige bilar sa online class tas way tarung nga kaon hapit nako nakuyapan sa hospital, bitaw hapit raman sad hahahaha",0,,tl
237,2021-10-14 02:52:16+00:00,iamkhrenn,That's why I hate Online class.. busset!!!,0,,en
238,2021-10-14 00:37:52+00:00,jghamoranto,"Curious lang po ako. Bakit nung F2F classes eh palaging pre-lab ang discussion bago magsagot ng exercises, which was very effective; tapos ngayong online class, hindi na nga conducive ang self study, eh post-lab discussion palagi? 🥲 https://t.co/92bYPof3sr",6,,tl
239,2021-10-13 23:46:58+00:00,imNATHinthemood,#GaanoKaKamalas Ang active ko magparticipate sa online class eh maling meeting room naman pala yung napasukan ko. Naperfect ko pa yung recitation at quiz. #TheMorningRush,3,"['GaanoKaKamalas', 'TheMorningRush']",tl
240,2021-10-13 18:24:43+00:00,Itsmerengreng,di man ako makapag phone upgrade this month ihahabol ko to sa december need ko lang talaga pang online class 🤞🏻🤞🏻,0,,tl
241,2021-10-13 12:53:23+00:00,_plokkksonnnn,"Baka naman, pa online class sa bahay ninyo😊😊",0,,tl
242,2021-10-13 10:01:31+00:00,addaec882acb447,"@PLDTHome Monday night pa wala internet,.report kahapon wala pa rin action ngayon. Paano na po online class wala pang action kawawa iyong mga nag aaral online class. Report 41497354 @PLDT_Cares  #pldt @pldt",0,['pldt'],tl
243,2021-10-13 05:58:21+00:00,jlbaricar,okay but my classmates are treating our online class meetings as a therapy 👁️👄👁️,0,,en
244,2021-10-13 02:23:22+00:00,armeezzhang,Tapos na yung isa kong online class. Huhubelsss sakit sa lalamunan mag discuss talaga.,0,,tl
245,2021-10-12 02:30:45+00:00,Marthalala_03,Laba laba while having my online class😅,0,,en
246,2021-10-12 00:32:37+00:00,ColeenAnorico,HOY AYJUD KOG INGNA NGA NAA MOY NAKAT'ONAN SA ONLINE CLASS KAY AKO WA JUD!,0,,tl
247,2021-10-11 13:14:13+00:00,hessseve,Online class day by day. HAHAHA https://t.co/gqaYDgJutN,1,,en
248,2021-10-11 08:25:32+00:00,iampsyluck_2,nanaghoy na ang hangin 😩 wait lang may online class pa ako til 8 pm,0,,tl
249,2021-10-10 13:48:28+00:00,iamdxrlxng,"🍦STRESSING SO MUCHHHH 
❗module sa 2 ka Grade 2 (tudlo)
❗module sa 1 ka Grade 1 (tudlo)
❗module sa 1 ka Kinder  (tudlo)
❗akoang online class
❗tabang module sa uyab
❗household  chores 
❗mangompra sa tindahan/bantay sa tindahan

🍦my daily routine 🙃😓",0,,tl
250,2021-10-10 07:39:49+00:00,mallowschim,"@MACkimtaehyung Hello! Hoping cuz the table that i used is totally broken, i dont have table for my online class rn. 😫😓😭 https://t.co/78yzMmsyGx",0,,en
251,2021-10-10 06:52:17+00:00,MargaretteLlag1,Hindi po kaya nanay wag mo po sabihin yan ikaw nga po ung nag babantay kay tyronia sa online class nya po eh mabait ka po nanay https://t.co/XNsXIZ9jW0,0,,tl
252,2021-10-10 06:52:11+00:00,MargaretteLlag1,@PatapatSam Hindi po kaya nanay wag mo po sabihin yan ikaw nga po ung nag babantay kay tyronia sa online class nya po eh mabait ka po nanay,5,,tl
253,2021-10-10 05:51:56+00:00,OhOhBrat,Human na online class. Maka rest najud kay work pa ugma hahaha,2,,tl
254,2021-10-10 05:22:40+00:00,OhOhBrat,I’m in my online class but my mind is in men’s chest hairs. Huhuhuhu,0,,en
255,2021-10-10 04:26:34+00:00,vsofia_fae,Di na ko aning online class bwesit,0,,tl
256,2021-10-10 03:09:21+00:00,OhOhBrat,Online class setup https://t.co/w86JUSFR2c,6,,en
257,2021-10-09 09:47:23+00:00,Patypat19,Ka toxic nas social media oyyy kapoy na online class,2,,tl
258,2021-10-09 09:10:19+00:00,JayDmld,Pero online class tinatamad naman kayo,0,,tl
259,2021-10-09 07:03:45+00:00,Tamtamdelapena,Online class 😭 nakaka antok,0,,tl
260,2021-10-09 06:05:04+00:00,JoshReiss5,Pagod sa online class.,0,,en
261,2021-10-09 05:47:39+00:00,tamzcataluna,@erineemmanuelle Hahahha dai kuno abi ridi for online class hahahaha,0,,tl
262,2021-10-09 04:16:02+00:00,khareninaaa19,Me while ongoing ang online class: https://t.co/alqDZ7foal,0,,en
263,2021-10-09 02:40:21+00:00,jptrinidad17,Hangover tas my online class HAHAHAHA https://t.co/fPsYerFkwZ,2,,tl
264,2021-10-09 01:07:17+00:00,alesterteng,@faeristann @GArusaib @DonaldDakz Atupagin mo online class mo! Deepshit! Mag role play kayo tutal storymaker ka eh. 😂😂😂,3,,tl
265,2021-10-08 09:23:17+00:00,kenenglisrph,Online class 2021 🙃 https://t.co/Jd805uE0Sr,0,,en
266,2021-10-08 05:51:30+00:00,_seajaybn,hindi madali ang online class! bakit para sa ibang tao madali lang ang tingin? hindi ako o kami naglalaro mas worst pa siya kesa sa f2f.,8,,tl
267,2021-10-08 02:51:20+00:00,aganus_nicole,Kung pwede lang ang kids to travel to Ilocos baka andun na kami since online class lang naman,1,,tl
268,2021-10-08 01:34:42+00:00,itsyahline,lagi nalang ako tulog sa online class :&gt;,1,,tl
